U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.604;0.597;0.593;0.592;0.579;2.965;91.814;0.91814
0.604;0.597;0.593;0.592;0.578;2.964;91.834;0.91834
0.604;0.597;0.593;0.592;0.578;2.964;91.795;0.91795
0.604;0.597;0.593;0.592;0.578;2.964;91.756;0.91756
0.604;0.597;0.593;0.592;0.579;2.965;91.741;0.91741
0.604;0.597;0.593;0.592;0.579;2.965;91.726;0.91726
0.604;0.597;0.593;0.592;0.579;2.965;91.712;0.91712
0.604;0.597;0.594;0.592;0.579;2.966;91.672;0.91672
0.605;0.597;0.593;0.592;0.579;2.966;91.658;0.91658
0.605;0.597;0.594;0.592;0.579;2.967;91.653;0.91653
0.605;0.597;0.593;0.593;0.579;2.967;91.648;0.91648
0.605;0.598;0.594;0.593;0.579;2.969;91.594;0.91594
0.605;0.598;0.594;0.593;0.579;2.969;91.56;0.9156
0.605;0.598;0.594;0.593;0.579;2.969;91.555;0.91555
0.605;0.598;0.594;0.593;0.579;2.969;91.545;0.91545
0.605;0.598;0.594;0.593;0.579;2.969;91.526;0.91526
0.605;0.598;0.594;0.593;0.579;2.969;91.502;0.91502
0.605;0.598;0.594;0.593;0.58;2.97;91.462;0.91462
0.605;0.598;0.594;0.593;0.58;2.97;91.453;0.91453
0.605;0.598;0.594;0.593;0.579;2.969;91.458;0.91458
0.605;0.598;0.595;0.593;0.58;2.971;91.453;0.91453
0.605;0.598;0.595;0.593;0.58;2.971;91.428;0.91428
0.605;0.598;0.595;0.594;0.58;2.972;91.389;0.91389
0.606;0.598;0.595;0.594;0.58;2.973;91.365;0.91365
0.606;0.599;0.595;0.594;0.581;2.975;91.365;0.91365
0.606;0.598;0.595;0.594;0.581;2.974;91.331;0.91331
0.606;0.599;0.595;0.594;0.581;2.975;91.267;0.91267
0.606;0.599;0.595;0.594;0.581;2.975;91.262;0.91262
0.606;0.599;0.595;0.594;0.581;2.975;91.257;0.91257
0.606;0.599;0.595;0.594;0.581;2.975;91.257;0.91257
0.606;0.599;0.595;0.594;0.581;2.975;91.238;0.91238
0.606;0.599;0.595;0.595;0.581;2.976;91.204;0.91204
0.606;0.599;0.595;0.595;0.581;2.976;91.204;0.91204
0.606;0.599;0.596;0.595;0.581;2.977;91.165;0.91165
0.606;0.599;0.596;0.595;0.581;2.977;91.16;0.9116
0.605;0.599;0.595;0.595;0.581;2.975;91.15;0.9115
0.606;0.6;0.596;0.595;0.582;2.979;91.086;0.91086
0.606;0.6;0.596;0.595;0.582;2.979;91.062;0.91062
0.606;0.6;0.596;0.595;0.582;2.979;91.067;0.91067
0.606;0.6;0.596;0.595;0.582;2.979;91.067;0.91067
0.606;0.6;0.596;0.595;0.582;2.979;91.062;0.91062
0.607;0.6;0.596;0.595;0.582;2.98;90.994;0.90994
0.606;0.6;0.596;0.595;0.582;2.979;90.964;0.90964
0.607;0.6;0.596;0.595;0.582;2.98;90.964;0.90964
0.606;0.6;0.596;0.595;0.582;2.979;90.964;0.90964
0.606;0.6;0.596;0.595;0.582;2.979;90.95;0.9095
0.607;0.6;0.596;0.595;0.582;2.98;90.906;0.90906
0.607;0.6;0.596;0.596;0.582;2.981;90.862;0.90862
0.607;0.6;0.596;0.596;0.582;2.981;90.852;0.90852
0.607;0.6;0.597;0.596;0.582;2.982;90.842;0.90842
0.607;0.6;0.597;0.596;0.582;2.982;90.828;0.90828
0.607;0.6;0.597;0.596;0.582;2.982;90.823;0.90823
0.607;0.6;0.597;0.596;0.582;2.982;90.793;0.90793
0.607;0.6;0.597;0.596;0.582;2.982;90.769;0.90769
0.607;0.601;0.597;0.596;0.583;2.984;90.754;0.90754
0.607;0.601;0.596;0.596;0.582;2.982;90.715;0.90715
0.607;0.601;0.597;0.596;0.583;2.984;90.705;0.90705
0.607;0.601;0.597;0.596;0.583;2.984;90.671;0.90671
0.608;0.601;0.597;0.596;0.583;2.985;90.661;0.90661
0.608;0.601;0.597;0.596;0.583;2.985;90.603;0.90603
0.608;0.601;0.598;0.596;0.583;2.986;90.622;0.90622
0.608;0.601;0.598;0.596;0.583;2.986;90.588;0.90588
0.608;0.601;0.597;0.596;0.583;2.985;90.569;0.90569
0.608;0.601;0.598;0.596;0.583;2.986;90.564;0.90564
0.608;0.601;0.598;0.597;0.583;2.987;90.564;0.90564
0.608;0.601;0.598;0.597;0.583;2.987;90.51;0.9051
0.608;0.601;0.598;0.597;0.583;2.987;90.5;0.905
0.608;0.601;0.598;0.597;0.583;2.987;90.481;0.90481
0.608;0.601;0.598;0.597;0.583;2.987;90.476;0.90476
0.608;0.601;0.598;0.597;0.583;2.987;90.451;0.90451
0.608;0.601;0.598;0.597;0.583;2.987;90.398;0.90398
0.608;0.601;0.598;0.597;0.583;2.987;90.393;0.90393
0.608;0.601;0.598;0.597;0.583;2.987;90.364;0.90364
0.608;0.601;0.598;0.597;0.583;2.987;90.364;0.90364
0.608;0.601;0.599;0.597;0.584;2.989;90.349;0.90349
0.608;0.601;0.599;0.597;0.584;2.989;90.295;0.90295
0.609;0.601;0.599;0.597;0.584;2.99;90.29;0.9029
0.608;0.601;0.599;0.597;0.584;2.989;90.29;0.9029
0.608;0.602;0.599;0.598;0.584;2.991;90.271;0.90271
0.609;0.602;0.599;0.598;0.584;2.992;90.251;0.90251
0.608;0.602;0.599;0.597;0.584;2.99;90.198;0.90198
0.609;0.602;0.599;0.598;0.584;2.992;90.198;0.90198
0.608;0.602;0.599;0.598;0.584;2.991;90.193;0.90193
0.609;0.602;0.599;0.598;0.584;2.992;90.149;0.90149
0.609;0.602;0.599;0.598;0.584;2.992;90.1;0.901
0.609;0.602;0.599;0.598;0.584;2.992;90.105;0.90105
0.609;0.602;0.599;0.598;0.584;2.992;90.095;0.90095
0.609;0.602;0.599;0.598;0.584;2.992;90.075;0.90075
0.608;0.602;0.599;0.598;0.584;2.991;90.085;0.90085
0.609;0.602;0.599;0.598;0.584;2.992;90.036;0.90036
0.609;0.602;0.599;0.598;0.584;2.992;89.997;0.89997
0.609;0.602;0.599;0.598;0.584;2.992;90.002;0.90002
0.609;0.602;0.599;0.598;0.585;2.993;89.983;0.89983
0.609;0.602;0.6;0.599;0.584;2.994;89.953;0.89953
0.609;0.602;0.6;0.599;0.585;2.995;89.909;0.89909
0.609;0.602;0.6;0.599;0.585;2.995;89.9;0.899
0.609;0.602;0.6;0.599;0.585;2.995;89.895;0.89895
0.609;0.602;0.6;0.599;0.585;2.995;89.89;0.8989
0.609;0.602;0.6;0.599;0.585;2.995;89.861;0.89861
0.61;0.602;0.6;0.599;0.585;2.996;89.812;0.89812
0.61;0.603;0.6;0.599;0.585;2.997;89.802;0.89802
0.61;0.603;0.6;0.599;0.585;2.997;89.773;0.89773
0.61;0.602;0.6;0.599;0.585;2.996;89.773;0.89773
0.61;0.603;0.6;0.599;0.586;2.998;89.758;0.89758
0.61;0.602;0.6;0.599;0.586;2.997;89.719;0.89719
0.61;0.602;0.6;0.599;0.586;2.997;89.719;0.89719
0.61;0.602;0.6;0.599;0.586;2.997;89.699;0.89699
0.61;0.602;0.6;0.599;0.586;2.997;89.68;0.8968
0.61;0.603;0.6;0.599;0.586;2.998;89.67;0.8967
0.61;0.603;0.6;0.599;0.586;2.998;89.655;0.89655
0.61;0.603;0.6;0.6;0.586;2.999;89.607;0.89607
0.61;0.603;0.6;0.6;0.586;2.999;89.592;0.89592
0.61;0.603;0.6;0.6;0.586;2.999;89.582;0.89582
0.61;0.603;0.6;0.6;0.586;2.999;89.548;0.89548
0.61;0.603;0.601;0.6;0.587;3.001;89.509;0.89509
0.61;0.603;0.601;0.6;0.587;3.001;89.504;0.89504
0.61;0.603;0.601;0.6;0.587;3.001;89.484;0.89484
0.61;0.603;0.601;0.6;0.587;3.001;89.489;0.89489
0.61;0.603;0.601;0.6;0.587;3.001;89.465;0.89465
0.61;0.603;0.601;0.6;0.587;3.001;89.445;0.89445
0.61;0.603;0.601;0.6;0.587;3.001;89.406;0.89406
0.611;0.603;0.601;0.6;0.587;3.002;89.411;0.89411
0.611;0.603;0.601;0.6;0.587;3.002;89.392;0.89392
0.611;0.603;0.601;0.6;0.587;3.002;89.387;0.89387
0.61;0.604;0.601;0.6;0.587;3.002;89.353;0.89353
0.611;0.604;0.601;0.601;0.587;3.004;89.314;0.89314
0.611;0.604;0.601;0.601;0.587;3.004;89.284;0.89284
0.611;0.604;0.601;0.6;0.587;3.003;89.284;0.89284
0.611;0.604;0.601;0.601;0.587;3.004;89.26;0.8926
0.611;0.604;0.601;0.601;0.587;3.004;89.206;0.89206
0.611;0.604;0.601;0.601;0.587;3.004;89.196;0.89196
0.611;0.604;0.601;0.601;0.587;3.004;89.191;0.89191
0.611;0.604;0.601;0.601;0.587;3.004;89.177;0.89177
0.612;0.604;0.601;0.6;0.587;3.004;89.167;0.89167
0.612;0.604;0.601;0.601;0.587;3.005;89.108;0.89108
0.612;0.604;0.602;0.601;0.587;3.006;89.113;0.89113
0.612;0.604;0.601;0.601;0.587;3.005;89.074;0.89074
0.612;0.604;0.601;0.601;0.587;3.005;89.055;0.89055
0.612;0.604;0.602;0.601;0.587;3.006;89.069;0.89069
0.612;0.604;0.602;0.601;0.587;3.006;89.06;0.8906
0.612;0.604;0.602;0.601;0.588;3.007;89.02;0.8902
0.612;0.604;0.602;0.601;0.588;3.007;89.011;0.89011
0.612;0.605;0.602;0.601;0.587;3.007;88.986;0.88986
0.612;0.604;0.602;0.601;0.588;3.007;88.967;0.88967
0.612;0.605;0.603;0.601;0.588;3.009;88.967;0.88967
0.612;0.605;0.603;0.601;0.588;3.009;88.913;0.88913
0.612;0.605;0.603;0.601;0.588;3.009;88.869;0.88869
0.612;0.605;0.603;0.601;0.588;3.009;88.898;0.88898
0.612;0.605;0.603;0.602;0.588;3.01;88.874;0.88874
0.613;0.604;0.603;0.602;0.588;3.01;88.85;0.8885
0.613;0.605;0.603;0.602;0.588;3.011;88.815;0.88815
0.613;0.605;0.603;0.602;0.588;3.011;88.776;0.88776
0.613;0.605;0.603;0.602;0.588;3.011;88.786;0.88786
0.613;0.605;0.603;0.602;0.588;3.011;88.757;0.88757
0.613;0.605;0.603;0.602;0.588;3.011;88.762;0.88762
0.613;0.606;0.604;0.602;0.589;3.014;88.718;0.88718
0.613;0.606;0.603;0.602;0.589;3.013;88.703;0.88703
0.613;0.606;0.603;0.602;0.588;3.012;88.664;0.88664
0.613;0.606;0.603;0.602;0.589;3.013;88.654;0.88654
0.613;0.606;0.604;0.602;0.589;3.014;88.625;0.88625
0.613;0.606;0.604;0.602;0.589;3.014;88.615;0.88615
0.613;0.606;0.604;0.602;0.589;3.014;88.61;0.8861
0.613;0.606;0.604;0.602;0.589;3.014;88.581;0.88581
0.613;0.606;0.604;0.602;0.589;3.014;88.552;0.88552
0.613;0.606;0.604;0.602;0.589;3.014;88.522;0.88522
0.614;0.606;0.604;0.603;0.589;3.016;88.488;0.88488
0.613;0.606;0.604;0.602;0.589;3.014;88.483;0.88483
0.614;0.606;0.604;0.602;0.589;3.015;88.469;0.88469
0.614;0.606;0.604;0.603;0.589;3.016;88.459;0.88459
0.613;0.606;0.604;0.603;0.589;3.015;88.43;0.8843
0.613;0.606;0.604;0.603;0.589;3.015;88.42;0.8842
0.613;0.607;0.604;0.603;0.589;3.016;88.361;0.88361
0.613;0.607;0.604;0.603;0.589;3.016;88.376;0.88376
0.614;0.607;0.604;0.603;0.589;3.017;88.347;0.88347
0.614;0.606;0.604;0.603;0.589;3.016;88.327;0.88327
0.614;0.606;0.604;0.603;0.59;3.017;88.322;0.88322
0.614;0.606;0.604;0.603;0.589;3.016;88.278;0.88278
0.614;0.606;0.604;0.603;0.589;3.016;88.288;0.88288
0.614;0.606;0.604;0.603;0.589;3.016;88.249;0.88249
0.613;0.606;0.604;0.603;0.589;3.015;88.229;0.88229
0.614;0.606;0.604;0.603;0.589;3.016;88.22;0.8822
0.614;0.606;0.604;0.603;0.589;3.016;88.19;0.8819
0.614;0.606;0.604;0.603;0.589;3.016;88.146;0.88146
0.614;0.606;0.604;0.603;0.589;3.016;88.132;0.88132
0.614;0.606;0.604;0.603;0.589;3.016;88.132;0.88132
0.614;0.606;0.604;0.603;0.589;3.016;88.132;0.88132
0.614;0.606;0.604;0.603;0.59;3.017;88.112;0.88112
0.614;0.607;0.604;0.603;0.589;3.017;88.073;0.88073
0.614;0.607;0.604;0.604;0.59;3.019;88.044;0.88044
0.614;0.607;0.604;0.604;0.59;3.019;88.034;0.88034
0.614;0.607;0.604;0.603;0.59;3.018;88.029;0.88029
0.614;0.607;0.605;0.603;0.59;3.019;87.956;0.87956
0.614;0.607;0.605;0.604;0.59;3.02;87.961;0.87961
0.615;0.607;0.605;0.604;0.59;3.021;87.936;0.87936
0.615;0.607;0.605;0.604;0.59;3.021;87.931;0.87931
0.614;0.607;0.605;0.603;0.59;3.019;87.936;0.87936
0.615;0.607;0.605;0.604;0.59;3.021;87.931;0.87931
0.615;0.607;0.605;0.604;0.59;3.021;87.853;0.87853
0.615;0.607;0.605;0.604;0.59;3.021;87.829;0.87829
0.615;0.607;0.605;0.604;0.59;3.021;87.839;0.87839
0.615;0.607;0.605;0.604;0.591;3.022;87.834;0.87834
0.615;0.607;0.605;0.604;0.591;3.022;87.829;0.87829
0.615;0.607;0.605;0.604;0.59;3.021;87.78;0.8778
0.615;0.607;0.605;0.604;0.591;3.022;87.751;0.87751
0.615;0.607;0.605;0.604;0.591;3.022;87.741;0.87741
0.615;0.607;0.605;0.604;0.591;3.022;87.726;0.87726
0.615;0.607;0.605;0.604;0.591;3.022;87.682;0.87682
0.615;0.607;0.605;0.604;0.591;3.022;87.663;0.87663
0.615;0.608;0.605;0.604;0.591;3.023;87.638;0.87638
0.615;0.608;0.605;0.604;0.591;3.023;87.629;0.87629
0.615;0.608;0.605;0.605;0.591;3.024;87.58;0.8758
0.615;0.608;0.605;0.605;0.591;3.024;87.57;0.8757
0.615;0.607;0.605;0.604;0.591;3.022;87.599;0.87599
0.616;0.608;0.605;0.605;0.591;3.025;87.57;0.8757
0.616;0.608;0.606;0.605;0.592;3.027;87.531;0.87531
0.616;0.608;0.605;0.605;0.591;3.025;87.467;0.87467
0.615;0.608;0.606;0.605;0.592;3.026;87.467;0.87467
0.615;0.608;0.606;0.605;0.592;3.026;87.463;0.87463
0.616;0.608;0.606;0.605;0.592;3.027;87.448;0.87448
0.616;0.608;0.606;0.605;0.592;3.027;87.443;0.87443
0.616;0.608;0.606;0.605;0.592;3.027;87.404;0.87404
0.616;0.608;0.606;0.605;0.592;3.027;87.375;0.87375
0.616;0.608;0.606;0.605;0.592;3.027;87.389;0.87389
0.616;0.608;0.606;0.605;0.592;3.027;87.35;0.8735
0.616;0.608;0.606;0.605;0.592;3.027;87.336;0.87336
0.616;0.608;0.606;0.605;0.592;3.027;87.287;0.87287
0.616;0.608;0.606;0.605;0.592;3.027;87.272;0.87272
0.616;0.608;0.606;0.605;0.592;3.027;87.277;0.87277
0.617;0.608;0.606;0.605;0.592;3.028;87.243;0.87243
0.617;0.609;0.606;0.605;0.592;3.029;87.228;0.87228
0.617;0.609;0.606;0.606;0.593;3.031;87.179;0.87179
0.617;0.609;0.606;0.606;0.593;3.031;87.189;0.87189
0.617;0.609;0.606;0.606;0.593;3.031;87.165;0.87165
0.617;0.609;0.606;0.606;0.593;3.031;87.169;0.87169
0.617;0.609;0.606;0.606;0.593;3.031;87.155;0.87155
0.617;0.609;0.607;0.606;0.593;3.032;87.14;0.8714
0.617;0.609;0.607;0.606;0.593;3.032;87.086;0.87086
0.617;0.609;0.607;0.606;0.593;3.032;87.072;0.87072
0.617;0.609;0.607;0.606;0.593;3.032;87.067;0.87067
0.617;0.609;0.607;0.606;0.593;3.032;87.057;0.87057
0.617;0.609;0.607;0.606;0.593;3.032;87.023;0.87023
0.617;0.609;0.607;0.607;0.594;3.034;86.984;0.86984
0.617;0.609;0.607;0.606;0.594;3.033;86.974;0.86974
0.618;0.609;0.607;0.607;0.594;3.035;86.979;0.86979
0.618;0.61;0.607;0.607;0.594;3.036;86.93;0.8693
0.618;0.61;0.608;0.607;0.594;3.037;86.881;0.86881
0.618;0.61;0.607;0.607;0.594;3.036;86.881;0.86881
0.618;0.61;0.608;0.607;0.594;3.037;86.872;0.86872
0.618;0.61;0.607;0.607;0.594;3.036;86.862;0.86862
0.618;0.61;0.608;0.607;0.594;3.037;86.857;0.86857
0.618;0.61;0.608;0.607;0.594;3.037;86.837;0.86837
0.618;0.61;0.608;0.607;0.594;3.037;86.789;0.86789
0.618;0.61;0.608;0.607;0.594;3.037;86.784;0.86784
0.618;0.61;0.608;0.607;0.594;3.037;86.764;0.86764
0.618;0.61;0.607;0.608;0.594;3.037;86.754;0.86754
0.618;0.61;0.608;0.607;0.595;3.038;86.725;0.86725
0.618;0.61;0.608;0.607;0.595;3.038;86.676;0.86676
0.618;0.611;0.608;0.607;0.595;3.039;86.676;0.86676
0.618;0.611;0.608;0.607;0.595;3.039;86.681;0.86681
0.619;0.611;0.608;0.608;0.595;3.041;86.637;0.86637
0.619;0.611;0.608;0.608;0.595;3.041;86.588;0.86588
0.618;0.611;0.609;0.608;0.595;3.041;86.588;0.86588
0.619;0.611;0.609;0.608;0.595;3.042;86.564;0.86564
0.618;0.611;0.609;0.608;0.595;3.041;86.559;0.86559
0.618;0.611;0.608;0.608;0.595;3.04;86.53;0.8653
0.619;0.611;0.608;0.608;0.595;3.041;86.491;0.86491
0.619;0.611;0.608;0.608;0.595;3.041;86.481;0.86481
0.619;0.611;0.609;0.608;0.595;3.042;86.452;0.86452
0.619;0.611;0.609;0.608;0.595;3.042;86.471;0.86471
0.619;0.611;0.609;0.608;0.595;3.042;86.466;0.86466
0.619;0.611;0.609;0.608;0.595;3.042;86.456;0.86456
0.619;0.611;0.609;0.608;0.596;3.043;86.373;0.86373
0.619;0.611;0.609;0.608;0.596;3.043;86.368;0.86368
0.619;0.611;0.609;0.608;0.596;3.043;86.344;0.86344
0.619;0.612;0.609;0.609;0.596;3.045;86.364;0.86364
0.62;0.612;0.609;0.609;0.596;3.046;86.339;0.86339
0.62;0.612;0.609;0.609;0.596;3.046;86.285;0.86285
0.62;0.612;0.609;0.609;0.596;3.046;86.271;0.86271
0.62;0.612;0.609;0.609;0.596;3.046;86.251;0.86251
0.62;0.612;0.609;0.609;0.596;3.046;86.256;0.86256
0.62;0.612;0.609;0.609;0.596;3.046;86.232;0.86232
0.62;0.612;0.61;0.609;0.596;3.047;86.178;0.86178
0.62;0.612;0.61;0.61;0.596;3.048;86.168;0.86168
0.62;0.612;0.61;0.61;0.596;3.048;86.154;0.86154
0.62;0.612;0.61;0.61;0.596;3.048;86.134;0.86134
0.62;0.612;0.611;0.61;0.596;3.049;86.095;0.86095
0.62;0.612;0.611;0.61;0.596;3.049;86.09;0.8609
0.62;0.612;0.611;0.61;0.597;3.05;86.085;0.86085
0.62;0.612;0.611;0.61;0.596;3.049;86.051;0.86051
0.621;0.612;0.611;0.61;0.597;3.051;86.075;0.86075
0.621;0.612;0.611;0.61;0.597;3.051;86.027;0.86027
0.621;0.613;0.611;0.61;0.597;3.052;85.983;0.85983
0.62;0.612;0.611;0.61;0.597;3.05;85.983;0.85983
0.62;0.612;0.611;0.61;0.597;3.05;85.963;0.85963
0.621;0.613;0.611;0.61;0.597;3.052;85.939;0.85939
0.621;0.613;0.611;0.61;0.597;3.052;85.929;0.85929
0.621;0.613;0.611;0.61;0.597;3.052;85.89;0.8589
0.621;0.613;0.611;0.61;0.597;3.052;85.895;0.85895
0.621;0.613;0.611;0.611;0.598;3.054;85.865;0.85865
0.621;0.613;0.611;0.61;0.598;3.053;85.826;0.85826
0.622;0.613;0.611;0.611;0.598;3.055;85.812;0.85812
0.622;0.613;0.611;0.611;0.598;3.055;85.792;0.85792
0.622;0.613;0.611;0.611;0.598;3.055;85.773;0.85773
0.622;0.613;0.611;0.611;0.598;3.055;85.753;0.85753
0.622;0.613;0.611;0.611;0.598;3.055;85.763;0.85763
0.622;0.613;0.612;0.611;0.598;3.056;85.734;0.85734
0.622;0.613;0.612;0.611;0.598;3.056;85.695;0.85695
0.622;0.613;0.612;0.611;0.598;3.056;85.665;0.85665
0.622;0.613;0.612;0.611;0.598;3.056;85.646;0.85646
0.622;0.614;0.612;0.611;0.598;3.057;85.626;0.85626
0.622;0.613;0.612;0.611;0.598;3.056;85.592;0.85592
0.622;0.613;0.612;0.611;0.598;3.056;85.592;0.85592
0.622;0.613;0.612;0.611;0.598;3.056;85.587;0.85587
0.622;0.614;0.612;0.611;0.598;3.057;85.563;0.85563
0.622;0.614;0.612;0.611;0.598;3.057;85.548;0.85548
0.622;0.614;0.612;0.611;0.598;3.057;85.528;0.85528
0.623;0.614;0.612;0.611;0.598;3.058;85.485;0.85485
0.622;0.614;0.612;0.611;0.599;3.058;85.455;0.85455
0.623;0.614;0.612;0.611;0.598;3.058;85.436;0.85436
0.622;0.614;0.612;0.611;0.599;3.058;85.436;0.85436
0.623;0.614;0.612;0.612;0.599;3.06;85.397;0.85397
0.623;0.614;0.612;0.612;0.598;3.059;85.387;0.85387
0.623;0.614;0.612;0.612;0.599;3.06;85.353;0.85353
0.623;0.614;0.613;0.612;0.599;3.061;85.362;0.85362
0.623;0.614;0.613;0.612;0.599;3.061;85.338;0.85338
0.623;0.615;0.612;0.612;0.599;3.061;85.309;0.85309
0.623;0.615;0.613;0.612;0.599;3.062;85.304;0.85304
0.623;0.615;0.613;0.612;0.599;3.062;85.284;0.85284
0.623;0.615;0.613;0.612;0.599;3.062;85.231;0.85231
0.623;0.615;0.613;0.612;0.599;3.062;85.201;0.85201
0.623;0.615;0.613;0.612;0.599;3.062;85.201;0.85201
0.623;0.615;0.613;0.612;0.599;3.062;85.187;0.85187
0.623;0.615;0.613;0.612;0.599;3.062;85.152;0.85152
0.623;0.615;0.613;0.612;0.599;3.062;85.162;0.85162
0.623;0.615;0.613;0.612;0.599;3.062;85.123;0.85123
0.623;0.615;0.613;0.612;0.599;3.062;85.108;0.85108
0.623;0.615;0.612;0.612;0.599;3.061;85.074;0.85074
0.623;0.615;0.612;0.612;0.599;3.061;85.069;0.85069
0.623;0.615;0.613;0.612;0.599;3.062;85.05;0.8505
0.623;0.615;0.613;0.612;0.6;3.063;85.001;0.85001
0.623;0.615;0.613;0.612;0.599;3.062;85.006;0.85006
0.623;0.615;0.613;0.612;0.6;3.063;84.996;0.84996
0.624;0.615;0.613;0.613;0.6;3.065;84.972;0.84972
0.623;0.615;0.613;0.613;0.6;3.064;84.952;0.84952
0.624;0.615;0.613;0.613;0.6;3.065;84.923;0.84923
0.624;0.615;0.613;0.613;0.6;3.065;84.908;0.84908
0.623;0.615;0.613;0.613;0.6;3.064;84.908;0.84908
0.624;0.616;0.614;0.613;0.6;3.067;84.889;0.84889
0.624;0.616;0.613;0.613;0.6;3.066;84.84;0.8484
0.624;0.616;0.613;0.613;0.6;3.066;84.83;0.8483
0.624;0.616;0.614;0.613;0.6;3.067;84.811;0.84811
0.624;0.616;0.614;0.613;0.6;3.067;84.811;0.84811
0.624;0.616;0.614;0.613;0.6;3.067;84.791;0.84791
0.624;0.617;0.614;0.613;0.6;3.068;84.727;0.84727
0.624;0.617;0.614;0.613;0.6;3.068;84.708;0.84708
0.624;0.617;0.614;0.613;0.6;3.068;84.698;0.84698
0.624;0.617;0.614;0.613;0.6;3.068;84.713;0.84713
0.624;0.617;0.614;0.613;0.6;3.068;84.688;0.84688
0.625;0.617;0.614;0.613;0.601;3.07;84.635;0.84635
0.625;0.617;0.614;0.614;0.601;3.071;84.605;0.84605
0.625;0.617;0.614;0.613;0.601;3.07;84.61;0.8461
0.625;0.617;0.614;0.613;0.601;3.07;84.615;0.84615
0.625;0.617;0.614;0.613;0.601;3.07;84.591;0.84591
0.625;0.617;0.614;0.614;0.601;3.071;84.542;0.84542
0.625;0.617;0.614;0.614;0.601;3.071;84.532;0.84532
0.625;0.617;0.615;0.614;0.601;3.072;84.522;0.84522
0.624;0.618;0.615;0.614;0.601;3.072;84.508;0.84508
0.625;0.617;0.615;0.614;0.601;3.072;84.469;0.84469
0.625;0.617;0.614;0.614;0.601;3.071;84.444;0.84444
0.625;0.617;0.615;0.614;0.601;3.072;84.425;0.84425
0.625;0.618;0.615;0.614;0.601;3.073;84.41;0.8441
0.626;0.618;0.615;0.615;0.601;3.075;84.376;0.84376
0.626;0.618;0.615;0.614;0.601;3.074;84.342;0.84342
0.625;0.618;0.615;0.614;0.601;3.073;84.337;0.84337
0.626;0.618;0.615;0.614;0.601;3.074;84.322;0.84322
0.626;0.618;0.615;0.615;0.602;3.076;84.283;0.84283
0.626;0.618;0.615;0.615;0.601;3.075;84.244;0.84244
0.626;0.618;0.615;0.615;0.602;3.076;84.239;0.84239
0.626;0.618;0.615;0.615;0.601;3.075;84.224;0.84224
0.626;0.618;0.615;0.615;0.601;3.075;84.21;0.8421
0.626;0.618;0.615;0.615;0.601;3.075;84.185;0.84185
0.626;0.618;0.615;0.615;0.602;3.076;84.137;0.84137
0.626;0.618;0.615;0.615;0.601;3.075;84.132;0.84132
0.626;0.618;0.615;0.614;0.602;3.075;84.127;0.84127
0.626;0.618;0.615;0.615;0.602;3.076;84.117;0.84117
0.626;0.618;0.615;0.615;0.602;3.076;84.083;0.84083
0.626;0.618;0.615;0.615;0.602;3.076;84.039;0.84039
0.626;0.618;0.615;0.615;0.602;3.076;84.034;0.84034
0.626;0.618;0.615;0.615;0.602;3.076;84.029;0.84029
0.626;0.618;0.615;0.615;0.602;3.076;84.029;0.84029
0.626;0.618;0.616;0.615;0.603;3.078;83.98;0.8398
0.626;0.618;0.616;0.615;0.603;3.078;83.936;0.83936
0.626;0.618;0.616;0.615;0.603;3.078;83.941;0.83941
0.626;0.618;0.616;0.615;0.603;3.078;83.927;0.83927
0.626;0.618;0.616;0.615;0.603;3.078;83.931;0.83931
0.627;0.618;0.616;0.616;0.603;3.08;83.887;0.83887
0.626;0.618;0.616;0.616;0.603;3.079;83.839;0.83839
0.627;0.618;0.616;0.616;0.603;3.08;83.834;0.83834
0.626;0.618;0.616;0.616;0.603;3.079;83.834;0.83834
0.626;0.618;0.616;0.616;0.603;3.079;83.829;0.83829
0.626;0.619;0.616;0.616;0.603;3.08;83.79;0.8379
0.627;0.618;0.616;0.616;0.603;3.08;83.741;0.83741
0.627;0.618;0.616;0.616;0.603;3.08;83.746;0.83746
0.626;0.619;0.616;0.616;0.603;3.08;83.741;0.83741
0.627;0.619;0.616;0.616;0.604;3.082;83.692;0.83692
0.626;0.619;0.616;0.616;0.603;3.08;83.687;0.83687
0.626;0.619;0.616;0.616;0.603;3.08;83.648;0.83648
0.627;0.619;0.616;0.616;0.603;3.081;83.643;0.83643
0.627;0.618;0.616;0.616;0.603;3.08;83.638;0.83638
0.627;0.619;0.616;0.616;0.603;3.081;83.643;0.83643
0.627;0.619;0.616;0.616;0.603;3.081;83.614;0.83614
0.627;0.619;0.616;0.616;0.603;3.081;83.585;0.83585
0.627;0.619;0.616;0.616;0.603;3.081;83.541;0.83541
0.626;0.618;0.616;0.616;0.604;3.08;83.536;0.83536
0.627;0.618;0.616;0.616;0.604;3.081;83.536;0.83536
0.627;0.619;0.616;0.616;0.603;3.081;83.492;0.83492
0.627;0.618;0.616;0.616;0.603;3.08;83.497;0.83497
0.627;0.619;0.616;0.616;0.603;3.081;83.448;0.83448
0.627;0.619;0.616;0.616;0.604;3.082;83.443;0.83443
0.627;0.619;0.616;0.616;0.603;3.081;83.423;0.83423
0.626;0.619;0.616;0.616;0.603;3.08;83.389;0.83389
0.626;0.618;0.616;0.616;0.603;3.079;83.345;0.83345
