U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.593;0.587;0.58;0.581;0.574;2.915;100.249;1.00249
0.593;0.587;0.579;0.581;0.574;2.914;100.244;1.00244
0.593;0.586;0.579;0.581;0.573;2.912;100.244;1.00244
0.593;0.586;0.579;0.581;0.574;2.913;100.244;1.00244
0.593;0.586;0.58;0.581;0.574;2.914;100.244;1.00244
0.594;0.587;0.579;0.581;0.574;2.915;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.249;1.00249
0.594;0.587;0.579;0.581;0.574;2.915;100.244;1.00244
0.595;0.587;0.579;0.582;0.574;2.917;100.244;1.00244
0.595;0.588;0.58;0.582;0.574;2.919;100.244;1.00244
0.595;0.587;0.579;0.582;0.574;2.917;100.249;1.00249
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.596;0.588;0.58;0.583;0.575;2.922;100.244;1.00244
0.594;0.588;0.579;0.583;0.574;2.918;100.244;1.00244
0.595;0.588;0.579;0.583;0.574;2.919;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.249;1.00249
0.595;0.588;0.58;0.583;0.574;2.92;100.249;1.00249
0.595;0.588;0.579;0.583;0.574;2.919;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.239;1.00239
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.586;0.579;0.581;0.573;2.913;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.593;0.586;0.579;0.581;0.573;2.912;100.244;1.00244
0.594;0.587;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.586;0.579;0.582;0.574;2.915;100.239;1.00239
0.593;0.586;0.578;0.581;0.573;2.911;100.244;1.00244
0.594;0.586;0.579;0.582;0.574;2.915;100.244;1.00244
0.593;0.587;0.579;0.582;0.574;2.915;100.244;1.00244
0.593;0.587;0.579;0.582;0.574;2.915;100.249;1.00249
0.594;0.588;0.58;0.582;0.574;2.918;100.244;1.00244
0.593;0.587;0.579;0.582;0.574;2.915;100.249;1.00249
0.593;0.587;0.58;0.582;0.574;2.916;100.239;1.00239
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.594;0.587;0.58;0.582;0.573;2.916;100.244;1.00244
0.593;0.586;0.579;0.581;0.573;2.912;100.239;1.00239
0.593;0.587;0.58;0.582;0.574;2.916;100.249;1.00249
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.239;1.00239
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.58;0.581;0.573;2.914;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.595;0.588;0.581;0.582;0.574;2.92;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.595;0.587;0.581;0.582;0.574;2.919;100.239;1.00239
0.594;0.587;0.581;0.582;0.574;2.918;100.244;1.00244
0.594;0.587;0.581;0.582;0.574;2.918;100.239;1.00239
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.594;0.587;0.581;0.583;0.574;2.919;100.239;1.00239
0.594;0.587;0.58;0.582;0.574;2.917;100.254;1.00254
0.593;0.586;0.58;0.582;0.574;2.915;100.249;1.00249
0.593;0.586;0.579;0.581;0.573;2.912;100.249;1.00249
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.593;0.586;0.579;0.581;0.573;2.912;100.249;1.00249
0.594;0.587;0.58;0.581;0.574;2.916;100.244;1.00244
0.593;0.586;0.58;0.582;0.574;2.915;100.244;1.00244
0.594;0.587;0.581;0.582;0.574;2.918;100.249;1.00249
0.593;0.586;0.58;0.581;0.574;2.914;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.239;1.00239
0.593;0.586;0.58;0.581;0.574;2.914;100.244;1.00244
0.594;0.587;0.581;0.582;0.574;2.918;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.239;1.00239
0.594;0.587;0.581;0.582;0.575;2.919;100.234;1.00234
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.595;0.587;0.581;0.582;0.575;2.92;100.244;1.00244
0.594;0.587;0.581;0.582;0.575;2.919;100.239;1.00239
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.594;0.588;0.581;0.582;0.575;2.92;100.239;1.00239
0.593;0.587;0.58;0.581;0.574;2.915;100.239;1.00239
0.594;0.587;0.58;0.582;0.575;2.918;100.249;1.00249
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.592;0.586;0.579;0.581;0.574;2.912;100.249;1.00249
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.593;0.586;0.579;0.582;0.574;2.914;100.239;1.00239
0.593;0.586;0.579;0.582;0.574;2.914;100.239;1.00239
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.593;0.587;0.58;0.582;0.574;2.916;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.239;1.00239
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.595;0.588;0.58;0.583;0.575;2.921;100.244;1.00244
0.594;0.587;0.581;0.583;0.574;2.919;100.239;1.00239
0.594;0.587;0.58;0.582;0.574;2.917;100.249;1.00249
0.595;0.587;0.58;0.583;0.575;2.92;100.239;1.00239
0.594;0.588;0.581;0.583;0.575;2.921;100.244;1.00244
0.594;0.588;0.581;0.583;0.575;2.921;100.244;1.00244
0.595;0.588;0.58;0.583;0.575;2.921;100.244;1.00244
0.595;0.588;0.58;0.583;0.575;2.921;100.244;1.00244
0.594;0.587;0.58;0.582;0.575;2.918;100.239;1.00239
0.594;0.588;0.58;0.583;0.575;2.92;100.244;1.00244
0.594;0.588;0.581;0.583;0.575;2.921;100.244;1.00244
0.594;0.588;0.58;0.583;0.575;2.92;100.244;1.00244
0.594;0.588;0.58;0.583;0.575;2.92;100.239;1.00239
0.594;0.588;0.58;0.583;0.575;2.92;100.239;1.00239
0.594;0.588;0.58;0.583;0.575;2.92;100.249;1.00249
0.594;0.588;0.581;0.583;0.575;2.921;100.239;1.00239
0.592;0.587;0.58;0.582;0.574;2.915;100.244;1.00244
0.592;0.587;0.58;0.582;0.573;2.914;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.592;0.587;0.581;0.582;0.573;2.915;100.244;1.00244
0.593;0.587;0.581;0.582;0.573;2.916;100.244;1.00244
0.593;0.587;0.581;0.582;0.573;2.916;100.244;1.00244
0.592;0.587;0.581;0.582;0.573;2.915;100.249;1.00249
0.593;0.587;0.581;0.582;0.573;2.916;100.244;1.00244
0.593;0.587;0.581;0.581;0.574;2.916;100.239;1.00239
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.244;1.00244
0.593;0.587;0.581;0.582;0.574;2.917;100.239;1.00239
0.594;0.588;0.582;0.582;0.574;2.92;100.244;1.00244
0.594;0.588;0.582;0.583;0.574;2.921;100.239;1.00239
0.594;0.588;0.582;0.582;0.574;2.92;100.239;1.00239
0.594;0.589;0.583;0.583;0.575;2.924;100.244;1.00244
0.594;0.589;0.582;0.583;0.574;2.922;100.239;1.00239
0.594;0.588;0.582;0.583;0.574;2.921;100.239;1.00239
0.594;0.588;0.582;0.583;0.574;2.921;100.234;1.00234
0.595;0.589;0.583;0.584;0.575;2.926;100.239;1.00239
0.593;0.589;0.582;0.583;0.574;2.921;100.244;1.00244
0.594;0.589;0.583;0.583;0.575;2.924;100.234;1.00234
0.593;0.589;0.582;0.584;0.575;2.923;100.244;1.00244
0.594;0.589;0.582;0.584;0.575;2.924;100.254;1.00254
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.595;0.589;0.582;0.584;0.575;2.925;100.244;1.00244
0.594;0.589;0.582;0.583;0.575;2.923;100.244;1.00244
0.595;0.588;0.581;0.583;0.574;2.921;100.244;1.00244
0.595;0.588;0.581;0.583;0.574;2.921;100.249;1.00249
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.594;0.587;0.58;0.582;0.573;2.916;100.244;1.00244
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.594;0.588;0.581;0.582;0.573;2.918;100.244;1.00244
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.595;0.588;0.582;0.584;0.574;2.923;100.244;1.00244
0.595;0.588;0.581;0.583;0.573;2.92;100.244;1.00244
0.594;0.588;0.581;0.583;0.574;2.92;100.244;1.00244
0.595;0.588;0.581;0.583;0.574;2.921;100.244;1.00244
0.596;0.589;0.582;0.584;0.574;2.925;100.244;1.00244
0.595;0.588;0.581;0.583;0.573;2.92;100.244;1.00244
0.595;0.588;0.581;0.583;0.574;2.921;100.239;1.00239
0.594;0.589;0.582;0.583;0.574;2.922;100.234;1.00234
0.595;0.589;0.582;0.584;0.574;2.924;100.244;1.00244
0.595;0.589;0.582;0.584;0.574;2.924;100.244;1.00244
0.594;0.589;0.582;0.584;0.574;2.923;100.244;1.00244
0.594;0.589;0.581;0.583;0.574;2.921;100.249;1.00249
0.595;0.589;0.582;0.583;0.574;2.923;100.254;1.00254
0.595;0.59;0.582;0.584;0.574;2.925;100.244;1.00244
0.595;0.589;0.582;0.583;0.574;2.923;100.239;1.00239
0.595;0.589;0.582;0.583;0.574;2.923;100.254;1.00254
0.595;0.589;0.581;0.583;0.574;2.922;100.244;1.00244
0.595;0.589;0.581;0.583;0.574;2.922;100.244;1.00244
0.595;0.589;0.581;0.583;0.574;2.922;100.239;1.00239
0.595;0.588;0.581;0.583;0.574;2.921;100.249;1.00249
0.595;0.588;0.581;0.583;0.574;2.921;100.239;1.00239
0.595;0.588;0.581;0.582;0.574;2.92;100.244;1.00244
0.595;0.588;0.581;0.582;0.574;2.92;100.244;1.00244
0.594;0.588;0.581;0.582;0.574;2.919;100.244;1.00244
0.594;0.588;0.58;0.582;0.573;2.917;100.249;1.00249
0.594;0.587;0.58;0.582;0.574;2.917;100.239;1.00239
0.594;0.587;0.58;0.581;0.573;2.915;100.244;1.00244
0.593;0.587;0.58;0.581;0.573;2.914;100.244;1.00244
0.594;0.588;0.58;0.582;0.574;2.918;100.244;1.00244
0.594;0.589;0.581;0.583;0.574;2.921;100.244;1.00244
0.594;0.589;0.581;0.582;0.574;2.92;100.244;1.00244
0.594;0.589;0.58;0.582;0.574;2.919;100.244;1.00244
0.595;0.589;0.581;0.583;0.575;2.923;100.244;1.00244
0.595;0.589;0.581;0.583;0.575;2.923;100.239;1.00239
0.595;0.589;0.581;0.583;0.575;2.923;100.244;1.00244
0.596;0.589;0.581;0.583;0.575;2.924;100.239;1.00239
0.596;0.589;0.581;0.583;0.575;2.924;100.249;1.00249
0.595;0.589;0.58;0.583;0.575;2.922;100.234;1.00234
0.595;0.589;0.581;0.583;0.575;2.923;100.234;1.00234
0.595;0.589;0.581;0.584;0.575;2.924;100.244;1.00244
0.595;0.589;0.58;0.583;0.575;2.922;100.244;1.00244
0.596;0.589;0.581;0.584;0.575;2.925;100.244;1.00244
0.596;0.59;0.581;0.584;0.575;2.926;100.244;1.00244
0.595;0.589;0.581;0.583;0.575;2.923;100.239;1.00239
0.595;0.589;0.581;0.583;0.575;2.923;100.244;1.00244
0.595;0.589;0.581;0.584;0.575;2.924;100.239;1.00239
0.594;0.589;0.581;0.584;0.575;2.923;100.249;1.00249
0.595;0.589;0.581;0.583;0.575;2.923;100.244;1.00244
0.595;0.589;0.581;0.583;0.575;2.923;100.234;1.00234
0.594;0.588;0.58;0.582;0.574;2.918;100.244;1.00244
0.594;0.588;0.579;0.582;0.574;2.917;100.244;1.00244
0.594;0.588;0.579;0.582;0.574;2.917;100.229;1.00229
0.594;0.588;0.579;0.582;0.574;2.917;100.244;1.00244
0.594;0.588;0.579;0.582;0.574;2.917;100.244;1.00244
0.594;0.588;0.579;0.582;0.574;2.917;100.244;1.00244
0.593;0.589;0.579;0.583;0.574;2.918;100.239;1.00239
0.594;0.589;0.579;0.583;0.574;2.919;100.234;1.00234
0.593;0.588;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.589;0.579;0.583;0.574;2.919;100.244;1.00244
0.594;0.589;0.58;0.583;0.575;2.921;100.244;1.00244
0.594;0.589;0.579;0.582;0.574;2.918;100.249;1.00249
0.594;0.589;0.579;0.583;0.575;2.92;100.239;1.00239
0.593;0.588;0.579;0.582;0.574;2.916;100.244;1.00244
0.594;0.589;0.58;0.583;0.575;2.921;100.244;1.00244
0.594;0.589;0.58;0.583;0.575;2.921;100.249;1.00249
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.595;0.589;0.579;0.583;0.575;2.921;100.249;1.00249
0.595;0.589;0.579;0.584;0.576;2.923;100.244;1.00244
0.594;0.589;0.58;0.583;0.576;2.922;100.244;1.00244
0.594;0.589;0.58;0.584;0.575;2.922;100.239;1.00239
0.594;0.589;0.579;0.583;0.575;2.92;100.239;1.00239
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.584;0.576;2.922;100.239;1.00239
0.594;0.589;0.579;0.584;0.576;2.922;100.249;1.00249
0.593;0.589;0.579;0.584;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.588;0.579;0.583;0.575;2.919;100.244;1.00244
0.594;0.588;0.578;0.583;0.575;2.918;100.239;1.00239
0.594;0.588;0.579;0.583;0.575;2.919;100.239;1.00239
0.594;0.588;0.58;0.583;0.575;2.92;100.244;1.00244
0.594;0.588;0.58;0.583;0.575;2.92;100.244;1.00244
0.594;0.588;0.579;0.583;0.575;2.919;100.239;1.00239
0.594;0.588;0.58;0.583;0.575;2.92;100.234;1.00234
0.593;0.588;0.58;0.583;0.575;2.919;100.244;1.00244
0.593;0.588;0.579;0.583;0.575;2.918;100.239;1.00239
0.593;0.588;0.579;0.582;0.575;2.917;100.249;1.00249
0.594;0.588;0.579;0.582;0.575;2.918;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.239;1.00239
0.593;0.589;0.579;0.583;0.575;2.919;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.58;0.583;0.575;2.921;100.239;1.00239
0.594;0.589;0.579;0.583;0.575;2.92;100.234;1.00234
0.595;0.589;0.58;0.583;0.575;2.922;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.595;0.589;0.58;0.583;0.575;2.922;100.244;1.00244
0.594;0.589;0.578;0.582;0.574;2.917;100.244;1.00244
0.595;0.589;0.579;0.583;0.575;2.921;100.239;1.00239
0.595;0.589;0.579;0.583;0.575;2.921;100.244;1.00244
0.595;0.589;0.579;0.583;0.575;2.921;100.249;1.00249
0.595;0.589;0.579;0.583;0.575;2.921;100.239;1.00239
0.594;0.588;0.578;0.581;0.574;2.915;100.244;1.00244
0.594;0.588;0.578;0.582;0.574;2.916;100.244;1.00244
0.594;0.588;0.579;0.582;0.574;2.917;100.239;1.00239
0.593;0.589;0.579;0.582;0.574;2.917;100.239;1.00239
0.594;0.589;0.579;0.582;0.574;2.918;100.244;1.00244
0.595;0.59;0.58;0.582;0.574;2.921;100.239;1.00239
0.594;0.589;0.579;0.582;0.574;2.918;100.249;1.00249
0.594;0.589;0.579;0.581;0.574;2.917;100.244;1.00244
0.594;0.589;0.579;0.582;0.573;2.917;100.244;1.00244
0.594;0.589;0.579;0.582;0.574;2.918;100.239;1.00239
0.594;0.589;0.579;0.582;0.574;2.918;100.244;1.00244
0.594;0.589;0.58;0.582;0.574;2.919;100.244;1.00244
0.595;0.59;0.581;0.583;0.574;2.923;100.239;1.00239
0.595;0.59;0.581;0.583;0.575;2.924;100.239;1.00239
0.594;0.589;0.58;0.582;0.574;2.919;100.244;1.00244
0.595;0.589;0.58;0.582;0.574;2.92;100.244;1.00244
0.594;0.589;0.58;0.582;0.574;2.919;100.244;1.00244
0.594;0.59;0.581;0.582;0.574;2.921;100.239;1.00239
0.594;0.59;0.58;0.582;0.574;2.92;100.249;1.00249
0.595;0.59;0.581;0.582;0.575;2.923;100.234;1.00234
0.595;0.59;0.579;0.582;0.574;2.92;100.239;1.00239
0.595;0.59;0.579;0.581;0.574;2.919;100.244;1.00244
0.596;0.59;0.58;0.582;0.575;2.923;100.239;1.00239
0.595;0.59;0.58;0.582;0.574;2.921;100.249;1.00249
0.595;0.59;0.58;0.583;0.575;2.923;100.244;1.00244
0.596;0.59;0.58;0.583;0.575;2.924;100.244;1.00244
0.595;0.59;0.58;0.583;0.575;2.923;100.244;1.00244
0.595;0.59;0.579;0.582;0.574;2.92;100.234;1.00234
0.594;0.589;0.579;0.582;0.574;2.918;100.239;1.00239
0.594;0.588;0.578;0.582;0.573;2.915;100.244;1.00244
0.594;0.589;0.579;0.582;0.574;2.918;100.249;1.00249
0.594;0.589;0.579;0.582;0.574;2.918;100.244;1.00244
0.594;0.589;0.579;0.582;0.574;2.918;100.234;1.00234
0.594;0.589;0.579;0.582;0.574;2.918;100.244;1.00244
0.595;0.589;0.579;0.582;0.575;2.92;100.239;1.00239
0.594;0.589;0.579;0.582;0.574;2.918;100.244;1.00244
0.594;0.589;0.578;0.582;0.574;2.917;100.244;1.00244
0.595;0.589;0.579;0.583;0.575;2.921;100.244;1.00244
0.595;0.59;0.579;0.582;0.575;2.921;100.244;1.00244
0.595;0.589;0.579;0.582;0.575;2.92;100.239;1.00239
0.595;0.59;0.579;0.583;0.575;2.922;100.244;1.00244
0.595;0.59;0.579;0.583;0.575;2.922;100.244;1.00244
0.595;0.59;0.579;0.583;0.575;2.922;100.244;1.00244
0.596;0.59;0.579;0.583;0.575;2.923;100.239;1.00239
0.595;0.589;0.579;0.583;0.575;2.921;100.244;1.00244
0.595;0.589;0.579;0.583;0.575;2.921;100.249;1.00249
0.595;0.589;0.579;0.583;0.575;2.921;100.244;1.00244
0.596;0.59;0.579;0.583;0.575;2.923;100.244;1.00244
0.596;0.589;0.579;0.583;0.575;2.922;100.244;1.00244
0.595;0.589;0.579;0.582;0.575;2.92;100.244;1.00244
0.596;0.589;0.579;0.582;0.575;2.921;100.244;1.00244
0.596;0.59;0.579;0.583;0.575;2.923;100.244;1.00244
0.596;0.589;0.579;0.582;0.575;2.921;100.239;1.00239
0.596;0.59;0.58;0.583;0.575;2.924;100.239;1.00239
0.595;0.589;0.579;0.582;0.575;2.92;100.244;1.00244
0.595;0.589;0.579;0.582;0.575;2.92;100.239;1.00239
0.594;0.588;0.578;0.582;0.574;2.916;100.244;1.00244
0.594;0.588;0.578;0.581;0.574;2.915;100.244;1.00244
0.594;0.588;0.578;0.582;0.574;2.916;100.239;1.00239
0.594;0.588;0.578;0.582;0.574;2.916;100.244;1.00244
0.594;0.589;0.578;0.583;0.574;2.918;100.239;1.00239
0.594;0.589;0.578;0.582;0.574;2.917;100.244;1.00244
0.595;0.589;0.578;0.582;0.574;2.918;100.239;1.00239
0.595;0.589;0.579;0.583;0.574;2.92;100.244;1.00244
0.595;0.59;0.579;0.583;0.575;2.922;100.234;1.00234
0.596;0.59;0.579;0.584;0.576;2.925;100.239;1.00239
0.595;0.589;0.579;0.583;0.575;2.921;100.239;1.00239
0.595;0.59;0.579;0.583;0.575;2.922;100.239;1.00239
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.595;0.59;0.579;0.584;0.575;2.923;100.244;1.00244
0.595;0.59;0.579;0.584;0.576;2.924;100.239;1.00239
0.596;0.59;0.579;0.584;0.576;2.925;100.239;1.00239
0.595;0.59;0.579;0.584;0.576;2.924;100.244;1.00244
0.596;0.59;0.579;0.584;0.576;2.925;100.239;1.00239
0.595;0.589;0.579;0.584;0.576;2.923;100.239;1.00239
0.595;0.591;0.581;0.585;0.576;2.928;100.239;1.00239
0.594;0.589;0.58;0.583;0.575;2.921;100.244;1.00244
0.595;0.59;0.58;0.584;0.576;2.925;100.244;1.00244
0.595;0.59;0.58;0.584;0.575;2.924;100.249;1.00249
0.594;0.59;0.58;0.584;0.576;2.924;100.244;1.00244
0.593;0.589;0.579;0.583;0.575;2.919;100.234;1.00234
0.593;0.589;0.579;0.583;0.575;2.919;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.239;1.00239
0.593;0.588;0.579;0.583;0.575;2.918;100.244;1.00244
0.594;0.589;0.579;0.583;0.575;2.92;100.244;1.00244
0.593;0.589;0.578;0.582;0.574;2.916;100.244;1.00244
0.594;0.589;0.578;0.582;0.574;2.917;100.244;1.00244
0.594;0.59;0.579;0.582;0.575;2.92;100.249;1.00249
0.594;0.589;0.579;0.583;0.574;2.919;100.239;1.00239
0.594;0.59;0.581;0.583;0.575;2.923;100.239;1.00239
0.594;0.59;0.581;0.583;0.575;2.923;100.244;1.00244
0.594;0.59;0.581;0.583;0.575;2.923;100.244;1.00244
0.594;0.59;0.581;0.583;0.575;2.923;100.244;1.00244
0.595;0.591;0.582;0.584;0.575;2.927;100.254;1.00254
0.594;0.59;0.581;0.583;0.574;2.922;100.244;1.00244
0.595;0.591;0.582;0.583;0.575;2.926;100.234;1.00234
0.595;0.59;0.581;0.583;0.575;2.924;100.244;1.00244
0.595;0.59;0.581;0.583;0.575;2.924;100.244;1.00244
0.595;0.59;0.581;0.582;0.574;2.922;100.244;1.00244
0.595;0.59;0.581;0.582;0.574;2.922;100.244;1.00244
0.596;0.59;0.582;0.583;0.575;2.926;100.244;1.00244
0.596;0.59;0.582;0.583;0.575;2.926;100.249;1.00249
0.595;0.59;0.582;0.583;0.575;2.925;100.249;1.00249
0.595;0.59;0.582;0.583;0.575;2.925;100.239;1.00239
0.594;0.59;0.582;0.583;0.575;2.924;100.244;1.00244
0.595;0.59;0.582;0.583;0.575;2.925;100.249;1.00249
0.594;0.59;0.582;0.582;0.575;2.923;100.244;1.00244
0.595;0.59;0.582;0.583;0.575;2.925;100.244;1.00244
0.594;0.59;0.582;0.582;0.574;2.922;100.239;1.00239
0.594;0.59;0.582;0.582;0.574;2.922;100.239;1.00239
0.594;0.589;0.582;0.582;0.574;2.921;100.244;1.00244
0.593;0.589;0.58;0.581;0.573;2.916;100.249;1.00249
0.594;0.589;0.581;0.581;0.574;2.919;100.239;1.00239
0.594;0.588;0.58;0.581;0.573;2.916;100.244;1.00244
0.593;0.589;0.581;0.582;0.574;2.919;100.234;1.00234
0.594;0.589;0.581;0.582;0.574;2.92;100.244;1.00244
0.593;0.589;0.58;0.582;0.573;2.917;100.244;1.00244
0.594;0.589;0.581;0.582;0.574;2.92;100.244;1.00244
0.594;0.589;0.581;0.582;0.574;2.92;100.239;1.00239
0.594;0.589;0.581;0.582;0.574;2.92;100.244;1.00244
0.594;0.589;0.581;0.582;0.574;2.92;100.244;1.00244
0.595;0.59;0.582;0.583;0.575;2.925;100.244;1.00244
0.594;0.59;0.581;0.582;0.575;2.922;100.239;1.00239
0.594;0.589;0.581;0.581;0.574;2.919;100.244;1.00244
0.594;0.589;0.582;0.582;0.574;2.921;100.244;1.00244
0.594;0.589;0.582;0.582;0.574;2.921;100.244;1.00244
0.595;0.59;0.582;0.582;0.574;2.923;100.234;1.00234
0.595;0.589;0.581;0.581;0.574;2.92;100.244;1.00244
0.595;0.589;0.581;0.581;0.574;2.92;100.239;1.00239
0.595;0.589;0.581;0.581;0.574;2.92;100.239;1.00239
0.595;0.589;0.582;0.582;0.575;2.923;100.244;1.00244
0.595;0.589;0.581;0.581;0.574;2.92;100.244;1.00244
0.595;0.589;0.581;0.581;0.574;2.92;100.239;1.00239
0.595;0.589;0.581;0.581;0.574;2.92;100.244;1.00244
0.594;0.588;0.581;0.581;0.574;2.918;100.244;1.00244
0.596;0.59;0.582;0.582;0.575;2.925;100.249;1.00249
0.594;0.589;0.581;0.581;0.574;2.919;100.244;1.00244
0.594;0.588;0.581;0.581;0.574;2.918;100.239;1.00239
0.595;0.589;0.582;0.582;0.575;2.923;100.244;1.00244
0.594;0.588;0.582;0.581;0.575;2.92;100.244;1.00244
0.595;0.588;0.581;0.581;0.574;2.919;100.234;1.00234
0.595;0.589;0.582;0.582;0.575;2.923;100.244;1.00244
0.595;0.588;0.581;0.581;0.575;2.92;100.234;1.00234
0.596;0.589;0.582;0.582;0.575;2.924;100.244;1.00244
0.596;0.589;0.582;0.582;0.575;2.924;100.249;1.00249
0.596;0.589;0.582;0.582;0.575;2.924;100.239;1.00239
0.596;0.589;0.582;0.582;0.575;2.924;100.239;1.00239
0.595;0.589;0.582;0.582;0.575;2.923;100.244;1.00244
0.595;0.59;0.582;0.582;0.575;2.924;100.239;1.00239
0.596;0.59;0.582;0.582;0.575;2.925;100.239;1.00239
0.595;0.589;0.582;0.582;0.575;2.923;100.244;1.00244
0.596;0.59;0.582;0.583;0.576;2.927;100.244;1.00244
0.595;0.589;0.581;0.582;0.575;2.922;100.254;1.00254
0.596;0.59;0.582;0.582;0.575;2.925;100.244;1.00244
0.595;0.59;0.582;0.583;0.575;2.925;100.244;1.00244
0.596;0.59;0.582;0.583;0.576;2.927;100.244;1.00244
0.596;0.59;0.582;0.583;0.576;2.927;100.244;1.00244
0.595;0.589;0.581;0.582;0.575;2.922;100.244;1.00244
0.596;0.59;0.581;0.582;0.575;2.924;100.244;1.00244
0.596;0.59;0.581;0.582;0.576;2.925;100.239;1.00239
0.595;0.59;0.582;0.582;0.576;2.925;100.244;1.00244
0.595;0.589;0.581;0.582;0.575;2.922;100.244;1.00244
0.595;0.589;0.581;0.583;0.575;2.923;100.244;1.00244
0.596;0.589;0.582;0.583;0.576;2.926;100.234;1.00234
0.595;0.589;0.581;0.583;0.576;2.924;100.229;1.00229
0.596;0.589;0.582;0.584;0.576;2.927;100.249;1.00249
0.594;0.588;0.581;0.583;0.576;2.922;100.249;1.00249
0.595;0.588;0.581;0.583;0.575;2.922;100.244;1.00244
0.594;0.588;0.581;0.583;0.575;2.921;100.239;1.00239
0.594;0.587;0.58;0.583;0.575;2.919;100.244;1.00244
0.594;0.587;0.58;0.582;0.574;2.917;100.244;1.00244
0.595;0.588;0.581;0.583;0.575;2.922;100.244;1.00244
0.595;0.589;0.582;0.584;0.576;2.926;100.244;1.00244
0.595;0.589;0.582;0.584;0.576;2.926;100.229;1.00229
