U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.615;0.608;0.605;0.602;0.591;3.021;91.839;0.91839
0.616;0.609;0.606;0.603;0.592;3.026;91.78;0.9178
0.615;0.609;0.605;0.603;0.591;3.023;91.746;0.91746
0.615;0.609;0.606;0.603;0.592;3.025;91.746;0.91746
0.615;0.609;0.606;0.603;0.592;3.025;91.746;0.91746
0.616;0.609;0.606;0.603;0.592;3.026;91.746;0.91746
0.615;0.608;0.606;0.603;0.591;3.023;91.702;0.91702
0.616;0.609;0.607;0.604;0.592;3.028;91.682;0.91682
0.615;0.609;0.606;0.603;0.591;3.024;91.653;0.91653
0.617;0.61;0.607;0.604;0.593;3.031;91.648;0.91648
0.614;0.608;0.605;0.602;0.591;3.02;91.604;0.91604
0.617;0.61;0.608;0.605;0.593;3.033;91.594;0.91594
0.616;0.609;0.606;0.603;0.592;3.026;91.55;0.9155
0.617;0.61;0.607;0.604;0.593;3.031;91.555;0.91555
0.617;0.61;0.607;0.604;0.593;3.031;91.541;0.91541
0.616;0.609;0.607;0.604;0.592;3.028;91.516;0.91516
0.616;0.609;0.607;0.604;0.593;3.029;91.477;0.91477
0.616;0.609;0.606;0.604;0.592;3.027;91.472;0.91472
0.616;0.61;0.607;0.604;0.593;3.03;91.453;0.91453
0.617;0.61;0.607;0.604;0.593;3.031;91.448;0.91448
0.617;0.61;0.607;0.604;0.593;3.031;91.394;0.91394
0.616;0.609;0.607;0.604;0.592;3.028;91.389;0.91389
0.617;0.61;0.608;0.605;0.593;3.033;91.355;0.91355
0.617;0.61;0.607;0.604;0.593;3.031;91.35;0.9135
0.617;0.61;0.608;0.605;0.593;3.033;91.34;0.9134
0.617;0.61;0.607;0.604;0.593;3.031;91.301;0.91301
0.617;0.61;0.608;0.605;0.594;3.034;91.277;0.91277
0.617;0.61;0.607;0.604;0.593;3.031;91.301;0.91301
0.617;0.61;0.608;0.605;0.594;3.034;91.257;0.91257
0.616;0.61;0.607;0.604;0.593;3.03;91.248;0.91248
0.618;0.611;0.608;0.605;0.594;3.036;91.194;0.91194
0.617;0.611;0.608;0.605;0.594;3.035;91.184;0.91184
0.616;0.61;0.607;0.604;0.593;3.03;91.179;0.91179
0.618;0.611;0.608;0.605;0.594;3.036;91.16;0.9116
0.617;0.61;0.607;0.604;0.593;3.031;91.155;0.91155
0.617;0.611;0.608;0.605;0.594;3.035;91.106;0.91106
0.617;0.61;0.608;0.605;0.593;3.033;91.086;0.91086
0.617;0.611;0.608;0.605;0.594;3.035;91.082;0.91082
0.617;0.611;0.608;0.605;0.594;3.035;91.057;0.91057
0.618;0.611;0.609;0.605;0.594;3.037;91.062;0.91062
0.617;0.61;0.608;0.604;0.593;3.032;91.038;0.91038
0.618;0.611;0.609;0.605;0.594;3.037;91.003;0.91003
0.616;0.61;0.607;0.604;0.593;3.03;90.974;0.90974
0.618;0.611;0.609;0.605;0.594;3.037;90.964;0.90964
0.617;0.611;0.608;0.605;0.594;3.035;90.945;0.90945
0.617;0.611;0.608;0.605;0.594;3.035;90.901;0.90901
0.617;0.611;0.608;0.605;0.594;3.035;90.872;0.90872
0.617;0.611;0.608;0.605;0.594;3.035;90.862;0.90862
0.618;0.611;0.608;0.605;0.594;3.036;90.857;0.90857
0.618;0.611;0.608;0.605;0.594;3.036;90.828;0.90828
0.618;0.611;0.609;0.605;0.594;3.037;90.813;0.90813
0.617;0.611;0.608;0.605;0.594;3.035;90.779;0.90779
0.618;0.611;0.608;0.605;0.594;3.036;90.779;0.90779
0.617;0.611;0.608;0.604;0.594;3.034;90.764;0.90764
0.618;0.611;0.608;0.605;0.594;3.036;90.769;0.90769
0.618;0.611;0.608;0.605;0.594;3.036;90.745;0.90745
0.618;0.611;0.608;0.605;0.594;3.036;90.681;0.90681
0.619;0.612;0.609;0.606;0.595;3.041;90.671;0.90671
0.618;0.611;0.608;0.605;0.594;3.036;90.642;0.90642
0.619;0.612;0.609;0.606;0.595;3.041;90.588;0.90588
0.618;0.611;0.609;0.605;0.594;3.037;90.598;0.90598
0.619;0.612;0.609;0.605;0.595;3.04;90.578;0.90578
0.619;0.612;0.608;0.605;0.594;3.038;90.574;0.90574
0.619;0.612;0.609;0.606;0.595;3.041;90.535;0.90535
0.618;0.611;0.608;0.605;0.594;3.036;90.481;0.90481
0.619;0.612;0.609;0.606;0.595;3.041;90.491;0.90491
0.618;0.612;0.609;0.605;0.594;3.038;90.481;0.90481
0.619;0.612;0.609;0.606;0.595;3.041;90.466;0.90466
0.619;0.612;0.609;0.605;0.595;3.04;90.442;0.90442
0.619;0.612;0.61;0.606;0.595;3.042;90.388;0.90388
0.619;0.612;0.609;0.605;0.595;3.04;90.398;0.90398
0.618;0.612;0.609;0.605;0.594;3.038;90.378;0.90378
0.619;0.612;0.609;0.606;0.595;3.041;90.368;0.90368
0.619;0.613;0.61;0.606;0.596;3.044;90.339;0.90339
0.619;0.613;0.61;0.606;0.596;3.044;90.295;0.90295
0.619;0.612;0.609;0.606;0.596;3.042;90.285;0.90285
0.62;0.613;0.61;0.606;0.596;3.045;90.281;0.90281
0.618;0.611;0.608;0.605;0.594;3.036;90.29;0.9029
0.621;0.614;0.611;0.607;0.596;3.049;90.246;0.90246
0.619;0.613;0.609;0.606;0.596;3.043;90.217;0.90217
0.62;0.613;0.61;0.607;0.596;3.046;90.198;0.90198
0.619;0.613;0.609;0.606;0.596;3.043;90.183;0.90183
0.621;0.614;0.611;0.607;0.597;3.05;90.163;0.90163
0.619;0.612;0.609;0.606;0.595;3.041;90.129;0.90129
0.621;0.614;0.611;0.608;0.597;3.051;90.09;0.9009
0.619;0.612;0.609;0.606;0.596;3.042;90.085;0.90085
0.621;0.614;0.611;0.608;0.597;3.051;90.09;0.9009
0.62;0.613;0.61;0.607;0.596;3.046;90.051;0.90051
0.621;0.614;0.611;0.607;0.597;3.05;90.066;0.90066
0.621;0.614;0.611;0.607;0.597;3.05;90.036;0.90036
0.621;0.614;0.611;0.607;0.597;3.05;89.988;0.89988
0.621;0.614;0.611;0.608;0.597;3.051;89.983;0.89983
0.621;0.614;0.611;0.608;0.597;3.051;89.948;0.89948
0.621;0.613;0.611;0.607;0.597;3.049;89.953;0.89953
0.622;0.614;0.612;0.608;0.597;3.053;89.929;0.89929
0.62;0.613;0.61;0.607;0.596;3.046;89.89;0.8989
0.621;0.614;0.611;0.608;0.597;3.051;89.904;0.89904
0.621;0.613;0.61;0.607;0.597;3.048;89.89;0.8989
0.622;0.614;0.612;0.608;0.598;3.054;89.861;0.89861
0.621;0.614;0.611;0.608;0.597;3.051;89.792;0.89792
0.622;0.614;0.612;0.608;0.598;3.054;89.792;0.89792
0.622;0.614;0.612;0.608;0.597;3.053;89.792;0.89792
0.622;0.614;0.611;0.608;0.598;3.053;89.773;0.89773
0.621;0.614;0.611;0.608;0.597;3.051;89.743;0.89743
0.622;0.615;0.612;0.608;0.598;3.055;89.734;0.89734
0.622;0.614;0.612;0.608;0.598;3.054;89.694;0.89694
0.622;0.614;0.612;0.608;0.598;3.054;89.69;0.8969
0.622;0.615;0.612;0.608;0.598;3.055;89.66;0.8966
0.622;0.615;0.612;0.609;0.598;3.056;89.641;0.89641
0.622;0.615;0.612;0.608;0.598;3.055;89.646;0.89646
0.622;0.615;0.612;0.608;0.598;3.055;89.597;0.89597
0.622;0.615;0.612;0.609;0.598;3.056;89.592;0.89592
0.622;0.615;0.612;0.608;0.598;3.055;89.563;0.89563
0.622;0.615;0.612;0.608;0.598;3.055;89.538;0.89538
0.623;0.615;0.613;0.609;0.599;3.059;89.504;0.89504
0.622;0.615;0.612;0.609;0.598;3.056;89.494;0.89494
0.622;0.616;0.613;0.609;0.599;3.059;89.45;0.8945
0.622;0.615;0.612;0.609;0.598;3.056;89.465;0.89465
0.622;0.615;0.613;0.609;0.598;3.057;89.441;0.89441
0.622;0.616;0.613;0.61;0.599;3.06;89.401;0.89401
0.622;0.615;0.612;0.609;0.599;3.057;89.387;0.89387
0.622;0.616;0.613;0.61;0.599;3.06;89.357;0.89357
0.622;0.616;0.613;0.609;0.599;3.059;89.357;0.89357
0.622;0.617;0.613;0.61;0.599;3.061;89.338;0.89338
0.621;0.615;0.612;0.608;0.598;3.054;89.333;0.89333
0.623;0.617;0.614;0.611;0.6;3.065;89.284;0.89284
0.622;0.616;0.613;0.61;0.599;3.06;89.265;0.89265
0.622;0.616;0.613;0.609;0.599;3.059;89.25;0.8925
0.623;0.616;0.613;0.609;0.599;3.06;89.245;0.89245
0.622;0.616;0.612;0.609;0.598;3.057;89.206;0.89206
0.623;0.616;0.613;0.61;0.599;3.061;89.201;0.89201
0.623;0.616;0.613;0.61;0.599;3.061;89.162;0.89162
0.622;0.616;0.613;0.609;0.599;3.059;89.152;0.89152
0.623;0.617;0.614;0.61;0.6;3.064;89.152;0.89152
0.623;0.617;0.613;0.61;0.599;3.062;89.108;0.89108
0.623;0.617;0.613;0.61;0.599;3.062;89.113;0.89113
0.623;0.617;0.614;0.61;0.6;3.064;89.089;0.89089
0.623;0.617;0.614;0.61;0.6;3.064;89.05;0.8905
0.623;0.617;0.614;0.61;0.6;3.064;89.035;0.89035
0.622;0.616;0.613;0.609;0.599;3.059;89.001;0.89001
0.624;0.617;0.615;0.611;0.6;3.067;89.006;0.89006
0.623;0.617;0.614;0.61;0.6;3.064;89.001;0.89001
0.624;0.618;0.614;0.611;0.6;3.067;88.972;0.88972
0.623;0.617;0.614;0.61;0.6;3.064;88.947;0.88947
0.623;0.617;0.614;0.611;0.6;3.065;88.913;0.88913
0.623;0.617;0.614;0.611;0.6;3.065;88.913;0.88913
0.624;0.617;0.614;0.611;0.6;3.066;88.894;0.88894
0.623;0.617;0.614;0.611;0.6;3.065;88.879;0.88879
0.624;0.618;0.615;0.611;0.601;3.069;88.835;0.88835
0.623;0.617;0.614;0.611;0.6;3.065;88.815;0.88815
0.624;0.618;0.615;0.611;0.601;3.069;88.815;0.88815
0.623;0.617;0.613;0.61;0.6;3.063;88.801;0.88801
0.625;0.618;0.615;0.612;0.601;3.071;88.767;0.88767
0.623;0.617;0.614;0.61;0.6;3.064;88.747;0.88747
0.625;0.618;0.615;0.612;0.601;3.071;88.703;0.88703
0.623;0.617;0.613;0.61;0.6;3.063;88.718;0.88718
0.625;0.618;0.615;0.612;0.601;3.071;88.698;0.88698
0.624;0.618;0.615;0.611;0.601;3.069;88.649;0.88649
0.625;0.618;0.615;0.612;0.601;3.071;88.644;0.88644
0.624;0.618;0.615;0.611;0.601;3.069;88.62;0.8862
0.625;0.618;0.615;0.611;0.601;3.07;88.62;0.8862
0.625;0.618;0.615;0.612;0.601;3.071;88.6;0.886
0.625;0.618;0.616;0.612;0.602;3.073;88.561;0.88561
0.624;0.618;0.615;0.611;0.601;3.069;88.522;0.88522
0.626;0.619;0.616;0.612;0.602;3.075;88.517;0.88517
0.625;0.618;0.615;0.612;0.601;3.071;88.522;0.88522
0.625;0.619;0.616;0.612;0.602;3.074;88.517;0.88517
0.624;0.618;0.615;0.612;0.601;3.07;88.454;0.88454
0.625;0.618;0.616;0.612;0.602;3.073;88.434;0.88434
0.625;0.619;0.616;0.613;0.602;3.075;88.425;0.88425
0.624;0.617;0.614;0.611;0.601;3.067;88.41;0.8841
0.626;0.619;0.617;0.613;0.603;3.078;88.41;0.8841
0.625;0.618;0.615;0.612;0.602;3.072;88.347;0.88347
0.625;0.619;0.616;0.613;0.602;3.075;88.322;0.88322
0.625;0.619;0.616;0.613;0.602;3.075;88.307;0.88307
0.626;0.619;0.616;0.613;0.602;3.076;88.303;0.88303
0.625;0.618;0.615;0.612;0.601;3.071;88.268;0.88268
0.626;0.619;0.617;0.613;0.603;3.078;88.244;0.88244
0.626;0.619;0.616;0.613;0.602;3.076;88.224;0.88224
0.625;0.618;0.615;0.612;0.601;3.071;88.229;0.88229
0.626;0.619;0.617;0.613;0.603;3.078;88.22;0.8822
0.625;0.618;0.615;0.612;0.602;3.072;88.2;0.882
0.627;0.62;0.617;0.614;0.603;3.081;88.146;0.88146
0.626;0.619;0.616;0.613;0.602;3.076;88.122;0.88122
0.626;0.619;0.617;0.613;0.602;3.077;88.127;0.88127
0.626;0.619;0.617;0.613;0.603;3.078;88.102;0.88102
0.626;0.619;0.616;0.613;0.602;3.076;88.053;0.88053
0.627;0.62;0.617;0.614;0.603;3.081;88.039;0.88039
0.625;0.619;0.616;0.612;0.602;3.074;88.029;0.88029
0.627;0.62;0.617;0.614;0.603;3.081;88.019;0.88019
0.626;0.619;0.617;0.613;0.603;3.078;88;0.88
0.627;0.62;0.617;0.614;0.603;3.081;87.951;0.87951
0.626;0.619;0.617;0.613;0.603;3.078;87.956;0.87956
0.626;0.62;0.617;0.614;0.603;3.08;87.951;0.87951
0.626;0.619;0.617;0.614;0.603;3.079;87.931;0.87931
0.627;0.62;0.617;0.614;0.603;3.081;87.907;0.87907
0.626;0.619;0.616;0.613;0.603;3.077;87.848;0.87848
0.627;0.62;0.617;0.614;0.603;3.081;87.848;0.87848
0.627;0.62;0.617;0.614;0.604;3.082;87.848;0.87848
0.627;0.62;0.617;0.614;0.603;3.081;87.834;0.87834
0.627;0.62;0.617;0.614;0.603;3.081;87.839;0.87839
0.627;0.62;0.617;0.614;0.603;3.081;87.809;0.87809
0.627;0.62;0.618;0.614;0.604;3.083;87.79;0.8779
0.627;0.619;0.617;0.614;0.603;3.08;87.76;0.8776
0.627;0.62;0.618;0.615;0.604;3.084;87.736;0.87736
0.627;0.62;0.617;0.614;0.604;3.082;87.731;0.87731
0.627;0.62;0.618;0.614;0.604;3.083;87.702;0.87702
0.627;0.62;0.617;0.614;0.604;3.082;87.663;0.87663
0.627;0.62;0.617;0.614;0.604;3.082;87.658;0.87658
0.628;0.621;0.618;0.615;0.605;3.087;87.638;0.87638
0.626;0.62;0.617;0.614;0.603;3.08;87.638;0.87638
0.628;0.62;0.618;0.615;0.604;3.085;87.619;0.87619
0.627;0.62;0.617;0.614;0.604;3.082;87.58;0.8758
0.628;0.62;0.618;0.615;0.604;3.085;87.555;0.87555
0.627;0.62;0.618;0.615;0.604;3.084;87.516;0.87516
0.628;0.621;0.618;0.615;0.605;3.087;87.536;0.87536
0.627;0.62;0.618;0.615;0.604;3.084;87.516;0.87516
0.628;0.62;0.618;0.615;0.604;3.085;87.477;0.87477
0.628;0.621;0.618;0.615;0.605;3.087;87.453;0.87453
0.628;0.621;0.618;0.615;0.605;3.087;87.414;0.87414
0.627;0.62;0.617;0.614;0.604;3.082;87.37;0.8737
0.629;0.621;0.619;0.616;0.606;3.091;87.375;0.87375
0.628;0.62;0.618;0.615;0.604;3.085;87.365;0.87365
0.628;0.621;0.619;0.616;0.605;3.089;87.36;0.8736
0.628;0.621;0.618;0.616;0.605;3.088;87.331;0.87331
0.629;0.621;0.618;0.616;0.605;3.089;87.316;0.87316
0.628;0.621;0.618;0.615;0.605;3.087;87.262;0.87262
0.628;0.621;0.618;0.615;0.605;3.087;87.257;0.87257
0.629;0.622;0.619;0.616;0.606;3.092;87.257;0.87257
0.628;0.62;0.618;0.615;0.605;3.086;87.204;0.87204
0.629;0.622;0.619;0.617;0.606;3.093;87.16;0.8716
0.628;0.621;0.618;0.615;0.605;3.087;87.174;0.87174
0.629;0.622;0.619;0.616;0.606;3.092;87.169;0.87169
0.628;0.621;0.617;0.615;0.605;3.086;87.155;0.87155
0.629;0.622;0.619;0.616;0.606;3.092;87.14;0.8714
0.629;0.621;0.618;0.616;0.605;3.089;87.106;0.87106
0.629;0.621;0.618;0.616;0.605;3.089;87.057;0.87057
0.629;0.622;0.619;0.616;0.606;3.092;87.077;0.87077
0.629;0.621;0.619;0.616;0.606;3.091;87.057;0.87057
0.629;0.622;0.619;0.616;0.606;3.092;86.994;0.86994
0.629;0.622;0.619;0.617;0.606;3.093;86.964;0.86964
0.629;0.622;0.619;0.616;0.606;3.092;86.964;0.86964
0.629;0.622;0.619;0.616;0.606;3.092;86.955;0.86955
0.629;0.622;0.619;0.617;0.606;3.093;86.955;0.86955
0.629;0.622;0.619;0.616;0.606;3.092;86.906;0.86906
0.629;0.622;0.619;0.617;0.606;3.093;86.867;0.86867
0.629;0.622;0.619;0.616;0.606;3.092;86.862;0.86862
0.629;0.622;0.619;0.617;0.606;3.093;86.862;0.86862
0.629;0.621;0.619;0.616;0.606;3.091;86.862;0.86862
0.629;0.622;0.619;0.616;0.606;3.092;86.808;0.86808
0.629;0.622;0.619;0.616;0.606;3.092;86.769;0.86769
0.63;0.623;0.62;0.617;0.607;3.097;86.769;0.86769
0.629;0.622;0.619;0.616;0.606;3.092;86.764;0.86764
0.629;0.623;0.62;0.617;0.607;3.096;86.764;0.86764
0.629;0.622;0.619;0.616;0.606;3.092;86.73;0.8673
0.629;0.622;0.619;0.617;0.607;3.094;86.671;0.86671
0.63;0.622;0.62;0.617;0.607;3.096;86.671;0.86671
0.629;0.622;0.62;0.617;0.607;3.095;86.652;0.86652
0.63;0.623;0.62;0.617;0.607;3.097;86.632;0.86632
0.63;0.623;0.62;0.617;0.607;3.097;86.627;0.86627
0.629;0.623;0.62;0.617;0.607;3.096;86.598;0.86598
0.63;0.623;0.62;0.617;0.607;3.097;86.569;0.86569
0.63;0.623;0.62;0.617;0.607;3.097;86.574;0.86574
0.63;0.623;0.62;0.617;0.607;3.097;86.569;0.86569
0.63;0.623;0.62;0.617;0.607;3.097;86.515;0.86515
0.63;0.624;0.621;0.618;0.608;3.101;86.471;0.86471
0.629;0.622;0.619;0.617;0.606;3.093;86.471;0.86471
0.631;0.624;0.621;0.618;0.608;3.102;86.471;0.86471
0.629;0.622;0.619;0.616;0.606;3.092;86.471;0.86471
0.63;0.623;0.621;0.618;0.608;3.1;86.422;0.86422
0.63;0.623;0.62;0.617;0.607;3.097;86.412;0.86412
0.63;0.624;0.621;0.618;0.608;3.101;86.364;0.86364
0.63;0.623;0.62;0.617;0.607;3.097;86.339;0.86339
0.63;0.623;0.62;0.617;0.607;3.097;86.329;0.86329
0.63;0.624;0.621;0.618;0.608;3.101;86.339;0.86339
0.63;0.623;0.621;0.618;0.607;3.099;86.295;0.86295
0.631;0.624;0.621;0.618;0.608;3.102;86.276;0.86276
0.63;0.623;0.621;0.617;0.607;3.098;86.256;0.86256
0.63;0.624;0.621;0.618;0.608;3.101;86.251;0.86251
0.63;0.623;0.62;0.617;0.607;3.097;86.212;0.86212
0.631;0.624;0.621;0.618;0.608;3.102;86.202;0.86202
0.63;0.623;0.62;0.617;0.607;3.097;86.168;0.86168
0.631;0.624;0.621;0.618;0.608;3.102;86.139;0.86139
0.63;0.623;0.621;0.618;0.608;3.1;86.134;0.86134
0.631;0.623;0.621;0.618;0.608;3.101;86.139;0.86139
0.631;0.624;0.621;0.618;0.608;3.102;86.105;0.86105
0.63;0.624;0.621;0.618;0.608;3.101;86.071;0.86071
0.631;0.624;0.622;0.619;0.609;3.105;86.036;0.86036
0.63;0.623;0.621;0.618;0.608;3.1;86.036;0.86036
0.631;0.624;0.622;0.619;0.608;3.104;86.012;0.86012
0.63;0.623;0.62;0.617;0.607;3.097;85.978;0.85978
0.632;0.625;0.623;0.619;0.609;3.108;85.968;0.85968
0.631;0.624;0.622;0.618;0.608;3.103;85.934;0.85934
0.631;0.624;0.622;0.618;0.608;3.103;85.934;0.85934
0.631;0.624;0.622;0.619;0.608;3.104;85.909;0.85909
0.631;0.624;0.622;0.618;0.608;3.103;85.885;0.85885
0.631;0.624;0.623;0.619;0.609;3.106;85.885;0.85885
0.631;0.624;0.623;0.619;0.608;3.105;85.865;0.85865
0.631;0.624;0.622;0.618;0.608;3.103;85.841;0.85841
0.632;0.624;0.623;0.619;0.609;3.107;85.797;0.85797
0.631;0.624;0.623;0.619;0.609;3.106;85.792;0.85792
0.631;0.624;0.623;0.619;0.609;3.106;85.787;0.85787
0.63;0.623;0.622;0.618;0.608;3.101;85.763;0.85763
0.632;0.625;0.624;0.62;0.61;3.111;85.729;0.85729
0.631;0.624;0.623;0.619;0.609;3.106;85.704;0.85704
0.632;0.625;0.624;0.619;0.609;3.109;85.685;0.85685
0.631;0.624;0.623;0.619;0.609;3.106;85.685;0.85685
0.632;0.625;0.624;0.62;0.61;3.111;85.631;0.85631
0.632;0.625;0.623;0.619;0.609;3.108;85.631;0.85631
0.632;0.625;0.624;0.619;0.61;3.11;85.631;0.85631
0.632;0.624;0.623;0.619;0.61;3.108;85.597;0.85597
0.632;0.625;0.623;0.619;0.609;3.108;85.577;0.85577
0.632;0.625;0.624;0.62;0.61;3.111;85.533;0.85533
0.631;0.624;0.623;0.618;0.609;3.105;85.524;0.85524
0.632;0.625;0.624;0.62;0.61;3.111;85.514;0.85514
0.632;0.625;0.624;0.62;0.61;3.111;85.514;0.85514
0.631;0.624;0.623;0.618;0.609;3.105;85.494;0.85494
0.632;0.625;0.624;0.62;0.61;3.111;85.48;0.8548
0.632;0.625;0.624;0.62;0.61;3.111;85.441;0.85441
0.632;0.624;0.623;0.619;0.609;3.107;85.416;0.85416
0.632;0.625;0.624;0.62;0.61;3.111;85.421;0.85421
0.632;0.625;0.624;0.62;0.61;3.111;85.367;0.85367
0.632;0.625;0.624;0.62;0.61;3.111;85.343;0.85343
0.632;0.625;0.623;0.62;0.61;3.11;85.333;0.85333
0.633;0.626;0.625;0.621;0.611;3.116;85.304;0.85304
0.632;0.626;0.624;0.621;0.61;3.113;85.299;0.85299
0.632;0.625;0.624;0.62;0.61;3.111;85.299;0.85299
0.632;0.626;0.624;0.621;0.61;3.113;85.26;0.8526
0.633;0.626;0.625;0.621;0.611;3.116;85.221;0.85221
0.632;0.626;0.624;0.621;0.611;3.114;85.221;0.85221
0.632;0.626;0.624;0.621;0.61;3.113;85.211;0.85211
0.633;0.626;0.626;0.622;0.611;3.118;85.172;0.85172
0.632;0.625;0.624;0.62;0.61;3.111;85.138;0.85138
0.633;0.627;0.625;0.621;0.611;3.117;85.108;0.85108
0.632;0.626;0.624;0.621;0.61;3.113;85.094;0.85094
0.633;0.626;0.625;0.621;0.611;3.116;85.094;0.85094
0.632;0.625;0.624;0.621;0.61;3.112;85.084;0.85084
0.633;0.626;0.625;0.622;0.611;3.117;85.025;0.85025
0.633;0.626;0.625;0.621;0.611;3.116;85.021;0.85021
0.633;0.627;0.625;0.622;0.611;3.118;85.011;0.85011
0.633;0.626;0.625;0.622;0.611;3.117;85.001;0.85001
0.634;0.626;0.625;0.622;0.612;3.119;84.986;0.84986
0.633;0.626;0.625;0.622;0.612;3.118;84.981;0.84981
0.633;0.626;0.625;0.622;0.612;3.118;84.928;0.84928
0.634;0.627;0.625;0.622;0.612;3.12;84.933;0.84933
0.633;0.627;0.625;0.622;0.612;3.119;84.898;0.84898
0.634;0.627;0.626;0.622;0.612;3.121;84.85;0.8485
0.633;0.627;0.625;0.622;0.612;3.119;84.835;0.84835
0.634;0.627;0.625;0.622;0.612;3.12;84.811;0.84811
0.634;0.627;0.626;0.622;0.612;3.121;84.796;0.84796
0.634;0.627;0.625;0.622;0.612;3.12;84.796;0.84796
0.634;0.627;0.626;0.623;0.612;3.122;84.801;0.84801
0.633;0.627;0.625;0.622;0.611;3.118;84.771;0.84771
0.635;0.628;0.626;0.623;0.613;3.125;84.723;0.84723
0.634;0.627;0.626;0.623;0.612;3.122;84.718;0.84718
0.634;0.628;0.626;0.623;0.612;3.123;84.703;0.84703
0.634;0.627;0.626;0.622;0.612;3.121;84.688;0.84688
0.634;0.627;0.627;0.623;0.613;3.124;84.664;0.84664
0.634;0.627;0.626;0.623;0.612;3.122;84.63;0.8463
0.634;0.628;0.626;0.623;0.613;3.124;84.615;0.84615
0.634;0.628;0.627;0.623;0.613;3.125;84.596;0.84596
0.634;0.628;0.627;0.623;0.613;3.125;84.566;0.84566
0.634;0.628;0.626;0.623;0.613;3.124;84.537;0.84537
0.634;0.628;0.627;0.624;0.613;3.126;84.522;0.84522
0.633;0.627;0.626;0.622;0.612;3.12;84.508;0.84508
0.635;0.628;0.627;0.624;0.614;3.128;84.498;0.84498
0.634;0.628;0.627;0.623;0.613;3.125;84.508;0.84508
0.635;0.629;0.627;0.624;0.614;3.129;84.478;0.84478
0.634;0.629;0.627;0.623;0.614;3.127;84.434;0.84434
0.634;0.628;0.626;0.623;0.613;3.124;84.425;0.84425
0.635;0.629;0.628;0.624;0.614;3.13;84.405;0.84405
0.635;0.628;0.627;0.623;0.614;3.127;84.4;0.844
0.634;0.628;0.627;0.623;0.613;3.125;84.361;0.84361
0.635;0.629;0.628;0.624;0.614;3.13;84.322;0.84322
0.635;0.628;0.627;0.623;0.613;3.126;84.288;0.84288
0.636;0.629;0.628;0.625;0.615;3.133;84.298;0.84298
0.634;0.628;0.626;0.622;0.613;3.123;84.273;0.84273
0.636;0.629;0.628;0.624;0.615;3.132;84.229;0.84229
0.635;0.629;0.627;0.624;0.614;3.129;84.22;0.8422
0.636;0.629;0.628;0.624;0.614;3.131;84.2;0.842
0.635;0.628;0.626;0.623;0.613;3.125;84.18;0.8418
0.636;0.629;0.628;0.625;0.615;3.133;84.2;0.842
0.635;0.628;0.627;0.623;0.614;3.127;84.156;0.84156
0.636;0.629;0.628;0.625;0.615;3.133;84.127;0.84127
0.635;0.628;0.627;0.624;0.614;3.128;84.093;0.84093
0.636;0.629;0.628;0.625;0.615;3.133;84.068;0.84068
0.636;0.629;0.627;0.624;0.614;3.13;84.029;0.84029
0.636;0.629;0.628;0.624;0.614;3.131;84.024;0.84024
0.636;0.629;0.628;0.624;0.614;3.131;84.019;0.84019
0.635;0.628;0.627;0.623;0.614;3.127;83.98;0.8398
0.637;0.63;0.629;0.625;0.615;3.136;83.961;0.83961
0.635;0.628;0.627;0.624;0.614;3.128;83.931;0.83931
0.637;0.63;0.628;0.625;0.615;3.135;83.931;0.83931
0.636;0.629;0.628;0.624;0.615;3.132;83.922;0.83922
0.636;0.629;0.628;0.625;0.614;3.132;83.868;0.83868
0.637;0.629;0.628;0.625;0.615;3.134;83.848;0.83848
0.636;0.629;0.628;0.624;0.614;3.131;83.834;0.83834
0.637;0.63;0.629;0.625;0.616;3.137;83.834;0.83834
0.636;0.629;0.628;0.624;0.614;3.131;83.834;0.83834
0.636;0.629;0.628;0.625;0.615;3.133;83.795;0.83795
0.637;0.63;0.628;0.625;0.615;3.135;83.77;0.8377
0.636;0.629;0.628;0.624;0.615;3.132;83.736;0.83736
0.637;0.63;0.629;0.625;0.616;3.137;83.736;0.83736
0.636;0.629;0.628;0.625;0.615;3.133;83.721;0.83721
0.638;0.63;0.629;0.626;0.616;3.139;83.677;0.83677
0.636;0.629;0.628;0.624;0.615;3.132;83.673;0.83673
0.638;0.63;0.629;0.626;0.616;3.139;83.668;0.83668
0.636;0.63;0.628;0.625;0.615;3.134;83.638;0.83638
0.637;0.63;0.629;0.625;0.616;3.137;83.638;0.83638
0.637;0.63;0.629;0.625;0.616;3.137;83.629;0.83629
0.637;0.63;0.629;0.626;0.616;3.138;83.555;0.83555
0.638;0.63;0.629;0.626;0.616;3.139;83.541;0.83541
0.637;0.63;0.629;0.625;0.616;3.137;83.541;0.83541
0.638;0.63;0.629;0.626;0.616;3.139;83.541;0.83541
0.637;0.63;0.629;0.625;0.616;3.137;83.521;0.83521
0.638;0.63;0.629;0.626;0.616;3.139;83.477;0.83477
0.637;0.63;0.629;0.626;0.616;3.138;83.443;0.83443
0.638;0.63;0.629;0.626;0.617;3.14;83.443;0.83443
0.638;0.63;0.629;0.627;0.617;3.141;83.419;0.83419
0.637;0.63;0.629;0.626;0.616;3.138;83.365;0.83365
0.638;0.631;0.63;0.627;0.617;3.143;83.37;0.8337
0.637;0.63;0.629;0.625;0.616;3.137;83.365;0.83365
